flag,unique_id,id,site_name,state,county,address,city,zip_code,phone_number,testing_status,appointment_required,physician_order_required,screening_required,restrictions_apply,restriction_details,type_of_center,rapid_testing,non_rapid_testing,guidelines,provider_url,antibody_testing,monday,tuesday,wednesday,thursday,friday,saturday,sunday,latitude,longitude,cost_of_test,open_date,close_date,minimum_age
,131263,10457,Quest Diagnostics,NY,Queens,"82-29  153rd Ave, Lindenwood Village Shopping Center",Howard Beach,11414,(718) 323-3687,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6666,-73.8514,,,,
,131265,10471,Quest Diagnostics,NY,New York,"314 W 14th St., 3rd Fl",New York,10014,(917) 748-6887,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7399,-74.0035,,,,
,131288,11853,Quest Diagnostics,NY,Richmond,"7001 Amboy Rd, Tottenville Square Shopping Center",Staten Island,10307,(718) 227-9961,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.5163,-74.2343,,,,
,131323,13697,Quest Diagnostics,NY,Kings,"15 Bay 29th St, 2nd Fl",Brooklyn,11214,(718) 946-1934,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6018,-73.9948,,,,
,131389,16258,Quest Diagnostics,NY,Kings,"348 13th St, Ste 102",Brooklyn,11215,(718) 965-1319,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.665,-73.9853,,,,
,131412,19019,Quest Diagnostics,NY,Kings,1416 Newkirk Ave,Brooklyn,11226,(718) 859-3051,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6353,-73.9636,,,,
,131418,19738,Quest Diagnostics,NY,New York,4071 Broadway,New York,10032,(917) 521-0370,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.8438,-73.9393,,,,
,131433,21942,Quest Diagnostics,NY,New York,331 W 57Th Street,New York,10019,(212) 757-4242,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7676,-73.9843,,,,
,131438,22322,Quest Diagnostics,NY,Queens,"136-20 38th Ave, 4th Fl  Ste CFA",Flushing,11354,(718) 886-5984,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7609,-73.83,,,,
,131455,25542,Quest Diagnostics,NY,Kings,"101 Broadway, Ste 302",Brooklyn,11211,(718) 384-0521,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7107,-73.9649,,,,
,131472,28411,Quest Diagnostics,NY,Kings,82 Church Ave,Brooklyn,11218,(718) 438-1111,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6424,-73.9801,,,,
,131473,29534,Quest Diagnostics,NY,New York,"41 Elizabeth St, Ste 702",New York,10013,(212) 374-2255,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.717,-73.997,,,,
,131503,31672,Quest Diagnostics,NY,Richmond,1460 Victory Blvd,Staten Island,10310,(718) 447-6317,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6137,-74.1119,,,,
,131507,32572,Quest Diagnostics,NY,Queens,3014 37th St,Astoria,11103,(718) 777-2125,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7644,-73.917,,,,
,131513,32865,Quest Diagnostics,NY,New York,"139 Centre St, Ste 207",New York,10013,(212) 343-0242,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7175,-74.0008,,,,
,131557,38081,Quest Diagnostics,NY,Kings,408 Rockaway Ave,Brooklyn,11212,(718) 566-2320,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.67,-73.9111,,,,
,131578,39022,Quest Diagnostics,NY,Bronx,Bronx - 4238 Bronx Blvd,Bronx,10466,(718) 655-3545,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.896,-73.8601,,,,
,131583,39715,Quest Diagnostics,NY,New York,224 East 96th St,New York,10128,(212) 348-7700,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7844,-73.9483,,,,
,131584,39716,Quest Diagnostics,NY,New York,"21 E 22nd St, 1st Fl",New York,10010,(212) 228-7788,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7405,-73.9885,,,,
,131586,39769,Quest Diagnostics,NY,Bronx,"3765 Riverdale Ave, Ste 6",Bronx,10463,(718) 884-2425,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.8879,-73.9078,,,,
,131627,46682,Quest Diagnostics,NY,Queens,16624 Jamaica Ave,Jamaica,11432,(718) 291-4022,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7059,-73.7931,,,,
,131683,51402,Quest Diagnostics,NY,Kings,224-226 Atlantic Ave,Brooklyn,11201,(718) 797-1122,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6894,-73.9918,,,,
,131685,51489,Quest Diagnostics,NY,New York,"160 W 26Th St, Ste 201",New York,10001,(646) 336-8031,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7457,-73.9939,,,,
,131727,54384,Quest Diagnostics,NY,Kings,"726 58Th Street, Lower Level",Brooklyn,11220,(347) 668-0891,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6374,-74.01,,,,
,131728,54395,Quest Diagnostics,NY,Kings,1000 Church Ave,Brooklyn,11218,(718) 282-2828,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6464,-73.9699,,,,
,131729,54396,Quest Diagnostics,NY,New York,590 5Th Avenue,New York,10036,(212) 221-1131,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7572,-73.9787,,,,
,131730,54400,Quest Diagnostics,NY,Kings,"195 Montague St, Fl 2",Brooklyn,11201,(718) 797-2727,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6942,-73.9914,,,,
,131731,54402,Quest Diagnostics,NY,Kings,740 64Th St,Brooklyn,11220,(718) 833-2223,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6337,-74.0132,,,,
,131732,54403,Quest Diagnostics,NY,Kings,101 Pennsylvania Ave,Brooklyn,11207,(917) 909-6609,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6755,-73.8963,,,,
,131733,54420,Quest Diagnostics,NY,Kings,3245 Nostrand Ave,Brooklyn,11229,(718) 339-2727,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6049,-73.9423,,,,
,131734,54426,Quest Diagnostics,NY,Kings,546 Eastern Pkwy,Brooklyn,11225,(718) 221-1818,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6693,-73.9501,,,,
,131735,54429,Quest Diagnostics,NY,Kings,447 Atlantic Ave,Brooklyn,11217,(551) 244-5339,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6864,-73.9827,,,,
,131736,54453,Quest Diagnostics,NY,Kings,233 Nostrand Ave,Brooklyn,11205,(718) 622-2626,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.6909,-73.9513,,,,
,131784,67244,Quest Diagnostics,NY,Bronx,1009 E 163Rd St,Bronx,10459,(646) 628-2730,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.8211,-73.8926,,,,
,141381,,Bloom Labs,NY,New York, 34 W. 36th St,New York,10018,(917) 456-4033,Testing,N,N,,N,,Independent Laboratory,"Y,7","Y,1-2",,https://www.bloomlabs.co/,N,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,10:00AM-06:00PM,10:00AM-06:00PM,40.7502,-73.9853,,,,2
,149605,,Clear19 Covid Testing-Downtown Soho,NY,New York, 437 Broadway,New York,10013,(716) 214-0498,Testing,Y,N,,N,,,"Y,4","Y,1",,https://www.clear19rapidtesting.com/,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,10:00AM-06:00PM,10:00AM-06:00PM,40.7202,-74.0014,,,,0
,149606,,Clear19 Covid Testing-Midtown,NY,New York, 1693 Broadway,New York,10019,(866) 253-2719,Testing,N,N,,N,,,"Y,4,5","Y,1",,https://www.clear19rapidtesting.com/,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,10:00AM-06:00PM,10:00AM-06:00PM,40.7636,-73.983,,,,0
,150634,, ModernMD Urgent Care  Ridgewood,NY,Queens,67-21 Fresh Pond Road,Ridgewood,11385,(929) 468-9920,Testing,N,N,Virtual or In-Person Screening,N,,Urgent Care Clinic,"Y,6","Y,1-3","Screening required
 Rapid 6+",https://modernmduc.com/,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:30AM-06:30PM,08:30AM-06:30PM,40.7054,-73.8961,,,,1
,150635,,ClearMD,NY,Queens,31-78 Steinway St,Astoria,11103,(347) 639-1761,Testing,Y,N,Virtual or In-Person Screening,N,,Retail Clinic,"Y,24","Y,2","Our test side also provides concierge service for people that can't/ don't leave their homes.
 Appointments are not required but preffered. ",https://www.clearmdhealth.com,Y,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,40.7595,-73.9189,,,,0
,150636,,ClearMD,NY,New York,1155 Madison Avenue,New York,10028,(646) 449-8724,Testing,Y,N,Virtual or In-Person Screening,N,,Retail Clinic,"Y,7","Y,2","Our test side also provides concierge service for people that can't/ don't leave their homes.
 Appointments are not required but preffered. ",https://www.clearmdhealth.com,N,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,40.7803,-73.959,,,,2
,150704,,City Testing Centers No-Cost Covid Testing,NY,New York,22 West 19th Street - 2nd Floor,New York,10011,(347) 428-1302,Testing,Y,N,,N,,Walk up only,"Y,48,96","Y,1-2",No Insurance Needed,https://CTestingServices.org,N,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,,,40.7393,-73.9929,0.00,,,
,159433,,Well-care Pharmacy,NY,Bronx,397 E 167th St,Bronx,10456,(732) 474-1120,Testing,Y,N,,N,,,N,Y,,https://www.avanticlab.com/,Y,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-03:00PM,,40.8311,-73.9106,,,,
,167894,128,Northwell Health-GoHealth Urgent Care,NY,Queens,37-01 Broadway,Astoria,11103,(929) 265-5990,Testing,Y,N,"Virtual, Phone or In-Person Screening",N,,Urgent Care Clinic,"Y,6","Y,2-3","Whether you need a COVID-19 test for travel requirements or because you arent feeling well, we offer rapid and PCR testing 7 days a week. For COVID-19 testing, save your spot online, walk in or schedule a Virtual Visit with one of our providers. Rapid test will be perform m-f until 6pm only .",https://www.gohealthuc.com/northwell/locations/astoria,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7598,-73.9203,,,,
,167912,166,Northwell Health-GoHealth Urgent Care,NY,New York,175 E 96th St,New York,10129,(718) 948-4942,Testing,N,N,"Virtual, Phone or In-Person Screening",N,,Urgent Care Clinic,"Y,6","Y,2-3","Whether you need a COVID-19 test for travel requirements or because you arent feeling well, we offer rapid and PCR testing 7 days a week. For COVID-19 testing, save your spot online, walk in or schedule a Virtual Visit with one ",https://www.gohealthuc.com/northwell/locations/east-96th,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,40.7858,-73.9493,,,,
,167913,167,Northwell Health-GoHealth Urgent Care,NY,New York,2689 Broadway,New York,10025,(718) 619-8261,Testing,Y,N,"Virtual, Phone or In-Person Screening",N,,Urgent Care Clinic,"Y,6","Y,2-10",,https://www.gohealthuc.com/northwell/locations/west-103rd,,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.7992,-73.9691,,,,
,184375,,"NYC Health + Hospitals/Gotham Health, Tremont",NY,Bronx,1920 Webster Avenue,Bronx,10457,(844) 692-4694,Testing,N,N,In-Person Screening,N,,Walk up only,N,"Y,3-5","Pre-registration available, visit web-page. Close on 2/21/2022, President's Day",https://www.nychealthandhospitals.org/covid-19-testing-sites-for-high-risk-patients/,N,07:00AM-04:00PM,07:00AM-04:00PM,07:00AM-04:00PM,07:00AM-04:00PM,07:00AM-04:00PM,,,40.8478,-73.9005,0.00,,,
,184419,2846,Quest Diagnostics,NY,New York,"115 E 57Th St, Ste 1530",New York,10022,(866) 697-8378,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7615,-73.9699,,,,
,184435,10319,Quest Diagnostics,NY,New York,"268 3Rd Ave, Ground Fl",New York,10010,(866) 697-8378,Testing,Y,N,In-Person Screening,Y,Must complete an eligbility screener and book an appointment at QuestCOVID19.com,Clinic,N,"Y,1-3","COVID-19 testing is available at no cost to you. See if you're eligible and book an appointment at QuestCOVID19.com. For Antibody testing, visit GetQuestTest.com for more information.",https://patient.questdiagnostics.com/no-cost-covid-test?utm_source=castlight&utm_medium=referral&utm_campaign=ciip,Y,,,,,,,,40.7379,-73.9841,,,,
,185015,,NYC Health + Hospitals/Brooklyn Public Library,NY,Queens,100-00 Beach Channel Drive,Queens,11694,(844) 692-4692,Testing,N,N,In-Person Screening,N,,Walk up only,Y,"Y,1-2","Due to the storm, this site will close by 5pm on Friday, January 28and remain closed on Saturday, January 29. Closed January 1. Pre-registration available, visit web-page.",https://www.nychealthandhospitals.org/covid-19-testing-sites/?redirect&notification,N,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-07:00PM,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-04:30PM,08:30AM-04:30PM,40.586,-73.8253,,,,4
,185016,,NYC Health + Hospitals/Co-op City (Riverbay Corporation),NY,Bronx,105 Dreiser Loop,Bronx,10475,(844) 692-4692,Testing,N,N,In-Person Screening,N,,Walk up only,"Y,24","Y,1-3","Due to the storm, this site will close by 5pm on Friday, January 28and remain closed on Saturday, January 29.",https://www.nychealthandhospitals.org/covid-19-testing-sites/?redirect&notification,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,40.8783,-73.8285,0.00,,,4
,185019,,NYC Health + Hospitals/Sephardic Community Center,NY,Kings,1901 Ocean Pkwy,Brooklyn,11223,(844) 692-4692,Testing,N,N,In-Person Screening,N,,Walk up only,"Y,576","Y,1-2","Due to the storm, this site will close by 5pm on Friday, January 28and remain closed on Saturday, January 29.",https://www.nychealthandhospitals.org/covid-19-testing-sites/?redirect&notification,N,08:30AM-05:30PM,08:30AM-05:30PM,08:30AM-05:30PM,08:30AM-05:30PM,08:30AM-05:30PM,08:30AM-05:30PM,08:30AM-05:30PM,40.6023,-73.9655,0.00,,,2
,185020,,NYC Health + Hospitals/Highbridge Park Rec Center,NY,New York,2301 Amsterdam Avenue,Manhattan,10023,(844) 692-4692,Testing,N,N,In-Person Screening,N,,Walk up only,N,"Y,1-2","Due to the storm, this site will close by 5pm on Friday, January 28and remain closed on Saturday, January 29.",https://www.nychealthandhospitals.org/covid-19-testing-sites/?redirect&notification,N,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-07:00PM,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-04:30PM,,40.8428,-73.9342,0.00,,,4
,185025,,NYC Health + Hospitals/Spark,NY,Kings,455 Jefferson Street,Brooklyn,11237,(844) 692-4692,Testing,N,N,In-Person Screening,N,,Walk up only,"Y,4",Y,"Due to the storm, this site will close by 5pm on Friday, January 28and remain closed on Saturday, January 29.",https://www.nychealthandhospitals.org/covid-19-testing-sites/?redirect&notification,N,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-07:00PM,08:30AM-07:00PM,08:30AM-05:00PM,08:30AM-04:30PM,,40.7089,-73.9219,0.00,,,4
